epoch,num_nodes_coll,num_params_coll,reduction_pars_coll,reduction_nodes,num_colors_l0,num_colors_l1,num_colors_l2
474,390,43573,0.04849473016438326,0.26,13,107,270
475,388,42887,0.047731243948314434,0.25866666666666666,12,109,267
476,385,41435,0.04611523522275768,0.25666666666666665,11,107,267
477,394,44381,0.049393996727916216,0.26266666666666666,13,109,272
478,385,42047,0.04679636286741383,0.25666666666666665,12,106,267
479,390,43901,0.04885977896740159,0.26,13,109,268
480,389,42071,0.04682307375543956,0.25933333333333336,11,108,270
481,381,40153,0.04468842862071652,0.254,11,102,268
482,390,42673,0.04749307186341833,0.26,11,111,268
483,379,39953,0.044465837887168756,0.25266666666666665,10,107,262
484,380,39755,0.04424547306095647,0.25333333333333335,10,105,265
485,379,39797,0.0442922171150015,0.25266666666666665,10,106,263
486,382,41696,0.04640571613003751,0.25466666666666665,12,106,264
487,386,42938,0.04778800458536911,0.25733333333333336,13,106,267
488,384,40543,0.04512248055113466,0.256,10,107,267
489,386,41256,0.04591601651623243,0.25733333333333336,10,110,266
490,389,42087,0.046840881014123384,0.25933333333333336,10,113,266
491,381,39709,0.044194277192240485,0.254,10,104,267
492,386,42938,0.04778800458536911,0.25733333333333336,13,106,267
493,385,41435,0.04611523522275768,0.25666666666666665,11,107,267
494,385,41435,0.04611523522275768,0.25666666666666665,11,107,267
495,387,42151,0.04691211004885867,0.258,11,110,266
496,384,41930,0.04666614728828839,0.256,12,106,266
497,383,41487,0.04617310881348009,0.25533333333333336,12,104,267
498,380,38657,0.043023449933779254,0.25333333333333335,9,103,268
499,380,40040,0.044562664856262035,0.25333333333333335,11,102,267
500,381,39871,0.044374575686414175,0.254,10,105,266
501,396,45890,0.051073443812534085,0.264,14,112,270
502,389,42515,0.047317225183915596,0.25933333333333336,12,106,271
503,385,40499,0.045073510589754145,0.25666666666666665,10,106,269
504,372,37879,0.04215757198027846,0.248,10,99,263
505,379,38213,0.04252929850530322,0.25266666666666665,9,101,269
506,382,40922,0.045544289991207666,0.25466666666666665,11,106,265
507,388,44435,0.04945409622597411,0.25866666666666666,14,109,265
508,376,38814,0.04319818365961425,0.25066666666666665,10,102,264
509,385,43595,0.04851921514507351,0.25666666666666665,14,106,265
510,370,36885,0.04105129603454608,0.24666666666666667,9,99,262
511,370,37046,0.04123048157505203,0.24666666666666667,9,100,261
512,374,39038,0.04344748528118774,0.24933333333333332,11,100,263
513,379,40413,0.04497779657432861,0.25266666666666665,11,105,263
514,379,39317,0.043757999354486876,0.25266666666666665,10,103,266
515,374,40749,0.045351749006688855,0.24933333333333332,13,101,260
516,377,41411,0.04608852433473194,0.25133333333333335,13,103,261
517,383,42587,0.04739735784799279,0.25533333333333336,13,106,264
518,382,42146,0.04690654528051997,0.25466666666666665,13,104,265
519,383,43061,0.047924897886500985,0.25533333333333336,13,109,261
520,381,41093,0.045734605068391006,0.254,12,103,266
521,385,43143,0.048016160087255566,0.25666666666666665,13,108,264
522,373,39537,0.04400284916138941,0.24866666666666667,12,99,262
523,367,37943,0.042228801015013744,0.24466666666666667,11,98,258
524,369,39571,0.04404068958609253,0.246,12,102,255
525,368,38987,0.043390724644133065,0.24533333333333332,12,99,257
526,371,40091,0.04461942549331671,0.24733333333333332,13,99,259
527,380,40845,0.045458592558791776,0.25333333333333335,11,107,262
528,375,40087,0.04461497367864576,0.25,12,101,262
529,371,40571,0.045153643253831345,0.24733333333333332,13,102,256
530,367,38999,0.04340408008814593,0.24466666666666667,13,95,259
531,367,40103,0.04463278093732958,0.24466666666666667,14,97,256
532,365,38039,0.04233564456711667,0.24333333333333335,11,100,254
533,366,40472,0.0450434608407252,0.244,14,100,252
534,364,36842,0.041003439026833316,0.24266666666666667,10,98,256
535,364,39476,0.04393495898765734,0.24266666666666667,13,100,251
536,361,37289,0.041500929316312565,0.24066666666666667,11,98,252
537,360,37483,0.041716842327853894,0.24,12,95,253
538,368,38214,0.04253041145897096,0.24533333333333332,10,104,254
539,365,37721,0.04198172530077573,0.24333333333333335,10,103,252
540,361,36515,0.04063950317748272,0.24066666666666667,10,98,253
541,371,40259,0.04480640170949683,0.24733333333333332,12,105,254
542,367,40119,0.0446505881960134,0.24466666666666667,13,102,252
543,367,38417,0.04275634105352194,0.24466666666666667,11,101,255
544,363,37189,0.04138963394953868,0.242,11,96,256
545,364,37457,0.04168790553249268,0.24266666666666667,11,97,256
546,363,36529,0.04065508452883106,0.242,11,92,260
547,359,37161,0.04135847124684199,0.23933333333333334,13,89,257
548,369,40483,0.045055703331070326,0.246,14,98,257
549,358,35403,0.03940189869895716,0.23866666666666667,10,93,255
550,368,39600,0.044072965242456956,0.24533333333333332,13,98,257
551,366,38447,0.042789729663554106,0.244,12,97,257
552,366,37673,0.041928303524724264,0.244,11,97,258
553,362,36593,0.040726313563566346,0.24133333333333334,11,93,258
554,364,38702,0.043073532848827506,0.24266666666666667,12,100,252
555,370,39981,0.04449700058986544,0.24666666666666667,13,99,258
556,369,38605,0.04296557634305684,0.246,12,96,261
557,362,36147,0.04022993622775484,0.24133333333333334,10,95,257
558,370,38712,0.043084662385504895,0.24666666666666667,12,96,262
559,369,37057,0.041242724065397154,0.246,10,96,263
560,364,36968,0.0411436711889684,0.24266666666666667,11,94,259
561,375,39757,0.04424769896829195,0.25,12,99,264
562,370,37938,0.04222323624667505,0.24666666666666667,11,96,263
563,372,37879,0.04215757198027846,0.248,10,99,263
564,371,39317,0.043757999354486876,0.24733333333333332,12,99,260
565,370,38105,0.042409099509187434,0.24666666666666667,11,97,262
566,368,40535,0.04511357692179275,0.24533333333333332,14,99,255
567,370,40458,0.04502787948937686,0.24666666666666667,13,102,255
568,369,38483,0.0428297959955927,0.246,11,100,258
569,370,39684,0.044166453350547016,0.24666666666666667,12,102,256
570,373,40797,0.04540517078274031,0.24866666666666667,13,102,258
571,371,39317,0.043757999354486876,0.24733333333333332,12,99,260
572,373,39407,0.04385816518458337,0.24866666666666667,11,103,259
573,366,37510,0.04174689207688284,0.244,11,96,259
574,365,36299,0.04039910518525114,0.24333333333333335,10,94,261
575,371,39639,0.04411637043549877,0.24733333333333332,12,101,258
576,358,35240,0.03922048725111574,0.23866666666666667,10,92,256
577,359,34733,0.038656219741572156,0.23933333333333334,9,93,257
578,361,36323,0.04042581607327687,0.24066666666666667,11,92,258
579,369,40153,0.04468842862071652,0.246,14,96,259
580,371,38543,0.042896573215657034,0.24733333333333332,11,99,261
581,364,35451,0.039455320475008625,0.24266666666666667,8,99,257
582,361,34653,0.038567183448153054,0.24066666666666667,8,96,257
583,364,38231,0.04254933167132252,0.24266666666666667,12,97,255
584,366,36286,0.04038463678757053,0.244,9,98,259
585,366,37673,0.041928303524724264,0.244,11,97,258
586,370,38753,0.04313029348588218,0.24666666666666667,11,101,258
587,359,36281,0.04037907201923184,0.23933333333333334,11,93,255
588,358,34466,0.038359061112285896,0.23866666666666667,9,92,257
589,355,33665,0.03746758522442711,0.23666666666666666,9,89,257
590,362,36624,0.04076081512726625,0.24133333333333334,10,98,254
591,362,36624,0.04076081512726625,0.24133333333333334,10,98,254
592,365,36791,0.04094667838977863,0.24333333333333335,10,97,258
593,366,38447,0.042789729663554106,0.244,12,97,257
594,362,34302,0.03817653671077673,0.24133333333333334,7,98,257
595,364,35909,0.039965053254833,0.24266666666666667,9,97,258
596,368,38663,0.04303012765578569,0.24533333333333332,12,97,259
597,370,38270,0.042592736864364336,0.24666666666666667,11,98,261
598,365,36791,0.04094667838977863,0.24333333333333335,10,97,258
599,368,36950,0.041123638022949105,0.24533333333333332,10,96,262
